,beekin_id,latitude,longitude,baths,beds,sqft,posted_at,property_type,price,city,blockgroup,days_since_2014,trans_log_price
38625,e3d5b225f3,43.62212,-116.3222,2.0,3.0,1700.0,2016-05-26,0.0,1395.0,Boise,160010023103,876,0.0666102272238573
38626,13eea5df67,43.651016,-116.25713,1.0,1.0,870.0,2016-05-26,2.0,1000.0,Boise,160010003031,876,-1.3363907680469174
38627,f3bf9dc2b7,43.651016,-116.25713,2.0,2.0,1026.0,2016-05-26,2.0,1100.0,Boise,160010003031,876,-0.934701010004234
38628,a8319631bd,43.548634,-116.29115,2.0,3.0,1290.0,2016-05-26,1.0,1150.0,Boise,160010104021,876,-0.7473567222449625
38629,f241061d9a,43.584473,-116.17716,2.5,3.0,1798.0,2016-05-26,0.0,1275.0,Boise,160010008041,876,-0.3124813398645766
38630,d19eb7fc75,43.6632,-116.268,3.0,4.0,2440.0,2016-05-26,1.0,1550.0,Boise,160010003042,876,0.5106576535190744
38632,e258deb3f4,43.65443,-116.35962,2.0,3.0,1488.0,2016-05-26,1.0,1200.0,Boise,160010103311,876,-0.567986992239478
38633,8fc0a133c2,43.550415,-116.1159,3.0,4.0,2112.0,2016-05-26,1.0,2195.0,Boise,160010105041,876,1.9770147537487361
38636,3244a410bf,43.605927,-116.186264,2.0,2.0,1264.0,2016-05-26,2.0,1100.0,Boise,160010007013,876,-0.934701010004234
38637,f1cb0d9c81,43.58059,-116.22664,2.5,3.0,1400.0,2016-05-26,1.0,1300.0,Boise,160010017004,876,-0.23064279727023151
38638,83f1d97716,43.63306,-116.21065,1.0,1.0,500.0,2016-05-26,2.0,1299.0,Boise,160010006002,876,-0.2338860082924949
38640,093abb15d1,43.643524,-116.27743999999998,2.0,4.0,2700.0,2016-05-26,1.0,1695.0,Boise,160010024102,876,0.8875558546899563
38641,5915659335,43.563076,-116.2861,2.0,3.0,1400.0,2016-05-26,1.0,1050.0,Boise,160010022213,876,-1.130762058917227
38642,545f5f91e2,43.61671,-116.2018,2.0,2.0,800.0,2016-05-26,1.0,1600.0,Boise,160010001002,876,0.6444642098631749
38643,6c9415b63f,43.61671,-116.2018,1.0,2.0,880.0,2016-05-26,2.0,1600.0,Boise,160010001002,876,0.6444642098631749
38644,663b8e53a4,43.640163,-116.345726,2.0,4.0,2211.0,2016-05-26,1.0,1950.0,Boise,160010103313,876,1.47821119403583
38645,7a9c668c47,43.63807,-116.348656,2.0,3.0,1398.0,2016-05-26,1.0,1250.0,Boise,160010103313,876,-0.3959405525482877
38646,d0222ca8b8,43.574867,-116.16004,1.5,2.0,1036.0,2016-05-26,3.0,1095.0,Boise,160010008051,876,-0.9539017380453936
38647,9a6a20ccd4,43.5619,-116.136,3.0,4.0,2300.0,2016-05-26,2.0,1700.0,Boise,160010105041,876,0.8999698622380763
38648,7a61b0e436,43.622868,-116.279335,2.5,3.0,1600.0,2016-05-26,1.0,1400.0,Boise,160010023024,876,0.08168914318542979
38649,be0beeffab,43.645435,-116.21826,2.0,4.0,2000.0,2016-05-26,1.0,2000.0,Boise,160010005001,876,1.5849144253618008
38651,fc62856bec,43.57904,-116.181274,2.5,3.0,1368.0,2016-05-26,0.0,1250.0,Boise,160010008024,876,-0.3959405525482877
38652,c3823d1f13,43.55893,-116.30327,2.0,3.0,1400.0,2016-05-26,1.0,1075.0,Boise,160010022221,876,-1.0315915418672117
38653,f74a00d6a4,43.64172,-116.30878,3.0,4.0,2400.0,2016-05-26,1.0,1595.0,Boise,160010024113,876,0.6312731114092973
38654,17c29412b7,43.591938,-116.30616,2.0,2.0,1063.0,2016-05-26,2.0,1085.0,Boise,160010022243,876,-0.9925676286573003
38655,eefc3aaf28,43.600163,-116.29258,2.5,3.0,1381.0,2016-05-26,0.0,1225.0,Boise,160010023022,876,-0.48108592349231905
38656,b62dbd91bf,43.624474,-116.27038600000002,2.5,4.0,2900.0,2016-05-26,1.0,1800.0,Boise,160010012022,876,1.1408669990665874
38657,06f4066cc5,43.577034000000005,-116.21729,2.0,2.0,1180.0,2016-05-26,1.0,1025.0,Boise,160010017002,876,-1.232322455541035
38658,f22c035886,43.586105,-116.336006,2.0,4.0,1271.0,2016-05-26,1.0,1050.0,Boise,160010103133,876,-1.130762058917227
38661,7a9198b90a,43.612778000000006,-116.268745,1.0,2.0,943.0,2016-05-26,0.0,1450.0,Boise,160010012021,876,0.2295833533666138
38662,9b162be6bd,43.561264,-116.13593,3.0,4.0,2291.0,2016-05-26,2.0,1695.0,Boise,160010105041,876,0.8875558546899563
38663,9957f79820,43.61756,-116.20774,1.0,1.0,715.0,2016-05-26,2.0,1050.0,Boise,160010001003,876,-1.130762058917227
38665,b707836b0c,43.675926,-116.28608,2.0,2.0,1087.0,2016-05-26,2.0,1045.0,Boise,160010102231,876,-1.1508792928912024
38666,b14708f6d3,43.652695,-116.32921,2.0,3.0,1400.0,2016-05-26,1.0,1100.0,Boise,160010024132,876,-0.934701010004234
38667,e8cba9c479,43.5792,-116.181,2.5,3.0,1368.0,2016-05-26,0.0,1275.0,Boise,160010008024,876,-0.3124813398645766
38668,26f0e07da8,43.595978,-116.18547,2.0,2.0,1086.0,2016-05-26,2.0,1050.0,Boise,160010008041,876,-1.130762058917227
38669,3436f83a63,43.595978,-116.18547,2.0,2.0,1100.0,2016-05-26,2.0,1100.0,Boise,160010008041,876,-0.934701010004234
38670,8d9490628c,43.595978,-116.18547,2.0,3.0,1646.0,2016-05-26,2.0,1500.0,Boise,160010008041,876,0.372463223259148
38671,43f21d378c,43.617233,-116.222305,2.0,2.0,1009.0,2016-05-26,2.0,1150.0,Boise,160010001003,876,-0.7473567222449625
38673,902a6b5152,43.61642,-116.20662,2.0,2.0,1499.0,2016-05-26,3.0,2850.0,Boise,160010001003,876,3.0775901337808977
38674,db1fab46bd,43.649002,-116.19375,2.0,3.0,1774.0,2016-05-26,0.0,1650.0,Boise,160010002024,876,0.7741529813018352
38675,6cbb8e51a3,43.57355,-116.14433,2.0,2.0,1900.0,2016-05-26,0.0,2425.0,Boise,160010007021,876,2.396992711337017
38676,b61e27f473,43.65648,-116.35011000000002,2.5,4.0,2404.0,2016-05-26,1.0,1650.0,Boise,160010103312,876,0.7741529813018352
38677,341eb2631d,43.58085,-116.32808,2.0,3.0,1718.0,2016-05-26,0.0,1095.0,Boise,160010022231,876,-0.9539017380453936
38678,3efcc51359,43.59989,-116.29019,2.5,3.0,1433.0,2016-05-26,1.0,1200.0,Boise,160010023022,876,-0.567986992239478
38679,9b9ad58559,43.633774,-116.27022,1.5,3.0,1162.0,2016-05-26,2.0,1000.0,Boise,160010012012,876,-1.3363907680469174
38681,593f97c356,43.6251,-116.202,3.5,4.0,3000.0,2016-05-26,1.0,2950.0,Boise,160010006006,876,3.2229339338900282
38682,a8532a06a4,43.637413,-116.21245,2.0,4.0,2200.0,2016-05-26,1.0,2250.0,Boise,160010006001,876,2.0813172145652135
38683,8e21ee7eef,43.53047,-116.11153,2.5,3.0,1787.0,2016-05-26,1.0,1525.0,Boise,160010105031,876,0.4421268343763216
38685,8864b81147,43.600212,-116.29372,3.0,3.0,1238.0,2016-05-26,0.0,1395.0,Boise,160010023022,876,0.0666102272238573
38686,739fb8b82d,43.581192,-116.21842,2.5,3.0,1396.0,2016-05-26,3.0,1200.0,Boise,160010017002,876,-0.567986992239478
38687,fa34fdbf85,43.67097,-116.25905,2.0,3.0,1400.0,2016-05-26,1.0,1375.0,Boise,160010003043,876,0.005749205494391982
38688,9792055d8f,43.545914,-116.291916,2.5,3.0,1365.0,2016-05-26,2.0,1275.0,Boise,160010104021,876,-0.3124813398645766
38689,9792055d8f,43.545914,-116.291916,2.5,3.0,1365.0,2016-05-26,2.0,1295.0,Boise,160010104021,876,-0.24688386752441424
38690,9792055d8f,43.545914,-116.291916,2.5,3.0,1365.0,2016-05-26,2.0,1275.0,Boise,160010104021,876,-0.3124813398645766
38691,9792055d8f,43.545914,-116.291916,2.5,3.0,1365.0,2016-05-26,2.0,1295.0,Boise,160010104021,876,-0.24688386752441424
38692,4185ea28e7,43.563618,-116.294655,2.0,3.0,1364.0,2016-05-26,0.0,1295.0,Boise,160010022212,876,-0.24688386752441424
38693,4185ea28e7,43.563618,-116.294655,2.0,3.0,1364.0,2016-05-26,0.0,1350.0,Boise,160010022212,876,-0.07158420303606547
38694,9ccddb2e29,43.56174,-116.136795,2.5,3.0,2342.0,2016-05-26,1.0,1900.0,Boise,160010105041,876,1.3687361424748323
38695,d6cd53b407,43.60474,-116.31571,2.5,3.0,1121.0,2016-05-26,3.0,1195.0,Boise,160010023101,876,-0.5855843143204754
38696,4d604eae25,43.57117,-116.12121,3.0,4.0,2581.0,2016-05-26,2.0,1950.0,Boise,160010101001,876,1.47821119403583
38698,ecf542c9ca,43.58413,-116.17716,2.5,3.0,1547.0,2016-05-26,0.0,1395.0,Boise,160010008041,876,0.0666102272238573
38700,bd1741dd2c,43.541084000000005,-116.31021,2.0,4.0,1686.0,2016-05-26,1.0,1295.0,Boise,160010104021,876,-0.24688386752441424
38701,c05273af70,43.66896,-116.2602,1.5,3.0,1588.0,2016-05-26,0.0,1195.0,Boise,160010003043,876,-0.5855843143204754
38702,5fce3551e8,43.58691,-116.25173999999998,1.0,2.0,1488.0,2016-05-26,1.0,1100.0,Boise,160010018003,876,-0.934701010004234
38703,83275f1b6b,43.624203,-116.20312,1.0,2.0,925.0,2016-05-26,3.0,1350.0,Boise,160010001001,876,-0.07158420303606547
38704,d7d1836206,43.665813,-116.249146,3.5,4.0,3000.0,2016-05-26,1.0,2295.0,Boise,160010003042,876,2.1647764272489205
38706,f70c0b02ad,43.676273,-116.28488,2.0,3.0,1319.0,2016-05-26,1.0,1475.0,Boise,160010102231,876,0.30162874048131005
38708,51b903bfa0,43.594112,-116.19772,2.5,3.0,1331.0,2016-05-26,1.0,1250.0,Boise,160010009003,876,-0.3959405525482877
38710,93571031a5,43.577103,-116.13502,2.5,3.0,2300.0,2016-05-26,1.0,2300.0,Boise,160010007021,876,2.173948471163752
38711,fc7fa1423e,43.5841,-116.2903,2.5,3.0,1500.0,2016-05-26,1.0,1225.0,Boise,160010022241,876,-0.48108592349231905
38712,133ee4492b,43.590557,-116.17309,2.0,3.0,1601.0,2016-05-26,1.0,1925.0,Boise,160010008042,876,1.4238291167267392
38713,1ffdfd7ef3,43.58834,-116.16866,2.5,2.0,1050.0,2016-05-26,3.0,1595.0,Boise,160010008042,876,0.6312731114092973
38714,570588f41c,43.541397,-116.30149,2.0,3.0,1393.0,2016-05-26,1.0,1250.0,Boise,160010104021,876,-0.3959405525482877
38716,c6527c179a,43.61779,-116.2888,2.0,3.0,1550.0,2016-05-26,2.0,1044.0,Boise,160010023022,876,-1.1549142884272257
38717,4d54192083,43.57244,-116.18349,2.0,3.0,1400.0,2016-05-26,2.0,1055.0,Boise,160010008023,876,-1.1107403941110545
38719,299a485736,43.718075,-115.997986,2.0,4.0,2768.0,2016-05-26,1.0,1600.0,Boise,160159502004,876,0.6444642098631749
38721,0011165898,43.653446,-116.17821,3.0,4.0,2524.0,2016-05-26,1.0,2045.0,Boise,160010002023,876,1.67869078521843
38723,42ce13e9b7,43.61,-116.16806,2.0,3.0,1800.0,2016-05-26,1.0,1050.0,Boise,160010007021,876,-1.130762058917227
38724,c7454eac59,43.628136,-116.21705,2.0,3.0,2312.0,2016-05-26,1.0,1800.0,Boise,160010005004,876,1.1408669990665874
38725,81337b7e66,43.587765000000005,-116.29654,2.0,3.0,1180.0,2016-05-26,1.0,1150.0,Boise,160010022242,876,-0.7473567222449625
38726,54dd518d5c,43.552845,-116.1298,3.0,4.0,1954.0,2016-05-26,1.0,1950.0,Boise,160010105041,876,1.47821119403583
38727,d900bb8cf1,43.541485,-116.32265,2.0,3.0,1639.0,2016-05-26,1.0,1300.0,Boise,160010104022,876,-0.23064279727023151
38728,4d12bb4b2f,43.5815,-116.196,1.0,2.0,1248.0,2016-05-26,1.0,1025.0,Boise,160010009004,876,-1.232322455541035
38729,984f8a4d8b,43.630398,-116.20992,2.5,4.0,2450.0,2016-05-26,1.0,2999.0,Boise,160010006003,876,3.292363331635526
38730,984f8a4d8b,43.630398,-116.20992,2.5,4.0,2450.0,2016-05-26,1.0,3200.0,Boise,160010006003,876,3.5657694032718967
38731,159d2643ef,43.5367,-116.298,2.5,3.0,1712.0,2016-05-26,1.0,1195.0,Boise,160010104021,876,-0.5855843143204754
38732,4dd50c386d,43.63532,-116.34318,2.0,4.0,1614.0,2016-05-26,1.0,1250.0,Boise,160010103313,876,-0.3959405525482877
38733,d1abf4eeee,43.549145,-116.31795,3.0,4.0,1800.0,2016-05-26,2.0,1400.0,Boise,160010022221,876,0.08168914318542979
38734,7469c96887,43.582134,-116.22597,1.0,3.0,1200.0,2016-05-26,1.0,1050.0,Boise,160010017004,876,-1.130762058917227
38735,ff9cf59cf0,43.64293,-116.2233,2.5,3.0,1475.0,2016-05-26,1.0,1450.0,Boise,160010005002,876,0.2295833533666138
38736,ae30629a55,43.5878,-116.337,2.0,3.0,1500.0,2016-05-26,1.0,1550.0,Boise,160010103133,876,0.5106576535190744
38737,2359bd4078,43.65117,-116.3322,2.0,4.0,1742.0,2016-05-26,1.0,1395.0,Boise,160010024132,876,0.0666102272238573
38739,69ed71bc47,43.6302,-116.2,2.5,4.0,2583.0,2016-05-26,1.0,1925.0,Boise,160010006003,876,1.4238291167267392
38740,c9574c4778,43.53495,-116.3028,2.0,3.0,1554.0,2016-05-26,1.0,1250.0,Boise,160010104021,876,-0.3959405525482877
38741,a0d343ade8,43.59908,-116.2066,2.5,2.0,1500.0,2016-05-26,0.0,1200.0,Boise,160010015001,876,-0.567986992239478
38742,488efa8f30,43.619568,-116.19516000000002,1.0,2.0,1043.0,2016-05-26,1.0,1525.0,Boise,160010001001,876,0.4421268343763216
38743,3cc68d8cd8,43.596844,-116.19825,2.5,2.0,1236.0,2016-05-26,0.0,1200.0,Boise,160010009002,876,-0.567986992239478
38744,0be7e939c7,43.504383,-116.43592,2.0,3.0,1500.0,2018-03-08,2.0,1045.0,Kuna,160010104012,1527,-1.1508792928912024
38745,8aefeff907,43.504753,-116.43564,2.0,3.0,1500.0,2018-03-08,2.0,1045.0,Kuna,160010104012,1527,-1.1508792928912024
38746,9edbf549e1,43.498207,-112.034454,2.0,4.0,2645.0,2017-08-10,1.0,1150.0,Idaho Falls,160199712003,1317,-0.7473567222449625
38747,90752ec470,43.46367,-112.045494,3.0,5.0,2564.0,2017-08-10,1.0,1595.0,Idaho Falls,160199714002,1317,0.6312731114092973
38748,325749b0c5,43.50642,-112.064186,2.0,3.0,2400.0,2017-08-10,1.0,1350.0,Idaho Falls,160199713011,1317,-0.07158420303606547
38749,29c7face4f,43.602757,-116.18918,-1.0,2.0,1000.0,2016-07-02,2.0,1120.0,Boise,160010007013,913,-0.8587610723131999
38750,29c7face4f,43.602757,-116.18918,-1.0,2.0,1000.0,2016-07-03,2.0,1120.0,Boise,160010007013,914,-0.8587610723131999
38751,29c7face4f,43.602757,-116.18918,-1.0,2.0,1000.0,2016-07-04,2.0,1120.0,Boise,160010007013,915,-0.8587610723131999
38752,29c7face4f,43.602757,-116.18918,-1.0,2.0,1000.0,2016-07-05,2.0,1030.0,Boise,160010007013,916,-1.2118136437060087
38753,29c7face4f,43.602757,-116.18918,-1.0,2.0,1000.0,2016-07-05,2.0,1120.0,Boise,160010007013,916,-0.8587610723131999
38754,29c7face4f,43.602757,-116.18918,-1.0,2.0,1000.0,2016-07-06,2.0,1020.0,Boise,160010007013,917,-1.2529315553632063
38755,444af673a0,43.602757,-116.18918,-1.0,1.0,750.0,2016-07-06,2.0,1020.0,Boise,160010007013,917,-1.2529315553632063
38756,444af673a0,43.602757,-116.18918,-1.0,1.0,750.0,2016-07-07,2.0,1020.0,Boise,160010007013,918,-1.2529315553632063
38757,db45ee4567,43.625866,-116.30897,2.0,3.0,1229.0,2016-07-07,1.0,1075.0,Boise,160010023121,918,-1.0315915418672117
38758,3d9c78ce25,43.69665,-115.95082,2.0,3.0,1407.0,2016-07-07,1.0,1100.0,Boise,160159502004,918,-0.934701010004234
38759,79545a2f6f,43.593903000000005,-116.18934,2.0,3.0,1430.0,2016-07-07,1.0,1365.0,Boise,160010008043,918,-0.02501408814054468
38760,e256783105,43.627964,-116.20308,2.0,4.0,1534.0,2016-07-07,1.0,2500.0,Boise,160010006005,918,2.5253646408604307
38761,6047396bc2,43.595856,-116.23517,2.0,3.0,1400.0,2016-07-07,1.0,1350.0,Boise,160010014002,918,-0.07158420303606547
38762,1f02302fa9,43.59401,-116.195755,1.0,3.0,1152.0,2016-07-07,1.0,1195.0,Boise,160010009003,918,-0.5855843143204754
38763,348da0a90c,43.634583,-116.3485,2.0,3.0,1400.0,2016-07-07,1.0,1125.0,Boise,160010103313,918,-0.839987978843505
38764,8415fa5b3e,43.59416,-116.19886,1.0,2.0,1250.0,2016-07-07,1.0,1095.0,Boise,160010009003,918,-0.9539017380453936
38766,5f1e65e957,43.667583,-116.25818999999998,2.0,3.0,1750.0,2016-07-07,1.0,1895.0,Boise,160010003043,918,1.3576305958237362
38767,bed940fcd1,43.622036,-116.32503,2.0,3.0,1319.0,2016-07-07,1.0,1495.0,Boise,160010023103,918,0.3583912485317196
38768,9b176c6c26,43.663452,-115.986595,2.0,3.0,3000.0,2016-07-07,2.0,1895.0,Boise,160159502004,918,1.3576305958237362
38769,9b176c6c26,43.663452,-115.986595,2.0,3.0,3000.0,2016-07-07,2.0,1895.0,Boise,160159502004,918,1.3576305958237362
38771,428741f79a,43.628307,-116.225296,1.5,2.0,1020.0,2016-07-07,1.0,1195.0,Boise,160010004003,918,-0.5855843143204754
38772,9ed06359d6,43.57537,-116.27991000000002,2.5,4.0,2500.0,2016-07-07,1.0,1500.0,Boise,160010022213,918,0.372463223259148
38773,2b0e06101a,43.59479,-116.185974,2.0,3.0,2459.0,2016-07-07,1.0,1925.0,Boise,160010008041,918,1.4238291167267392
38774,8154a18239,43.569115,-116.33296,2.0,4.0,1546.0,2016-07-07,2.0,1295.0,Boise,160010022211,918,-0.24688386752441424
38776,60645c5f04,43.531696,-116.095985,3.0,5.0,2801.0,2016-07-07,1.0,2100.0,Boise,160010105031,918,1.7905431344914915
38777,8af97aaa29,43.647408,-116.32258600000002,2.0,3.0,1450.0,2016-07-07,1.0,1295.0,Boise,160010024133,918,-0.24688386752441424
38778,8fc0a133c2,43.550415,-116.1159,3.0,4.0,2112.0,2016-07-07,1.0,2195.0,Boise,160010105041,918,1.9770147537487361
38779,1bf13d9617,43.626915,-116.32009,2.0,3.0,1124.0,2016-07-07,1.0,1195.0,Boise,160010023104,918,-0.5855843143204754
38782,b707836b0c,43.675926,-116.28608,2.0,2.0,1087.0,2016-07-07,2.0,1150.0,Boise,160010102231,918,-0.7473567222449625
38783,b707836b0c,43.675926,-116.28608,2.0,2.0,1087.0,2016-07-07,2.0,1150.0,Boise,160010102231,918,-0.7473567222449625
38784,b707836b0c,43.675926,-116.28608,2.0,2.0,1087.0,2016-07-07,2.0,1150.0,Boise,160010102231,918,-0.7473567222449625
38785,b707836b0c,43.675926,-116.28608,2.0,2.0,1087.0,2016-07-07,2.0,1150.0,Boise,160010102231,918,-0.7473567222449625
38786,7a9198b90a,43.612778000000006,-116.268745,1.0,2.0,943.0,2016-07-07,0.0,1450.0,Boise,160010012021,918,0.2295833533666138
38788,1c8357fff8,43.602062,-116.18913,2.0,3.0,1250.0,2016-07-07,2.0,1210.0,Boise,160010007013,918,-0.5330112519615468
38789,4711f01abe,43.61638,-116.27637,1.0,2.0,960.0,2016-07-07,2.0,1000.0,Boise,160010023022,918,-1.3363907680469174
38790,e54e814622,43.596565000000005,-116.18819,2.5,2.0,1423.0,2016-07-07,0.0,1600.0,Boise,160010008041,918,0.6444642098631749
38791,07d301e54e,43.6826,-116.304,2.0,3.0,1475.0,2016-07-07,1.0,1195.0,Boise,160010102232,918,-0.5855843143204754
38792,07d301e54e,43.6826,-116.304,2.0,3.0,1475.0,2016-07-07,1.0,1245.0,Boise,160010102232,918,-0.41283256921128114
38793,5c51880694,43.59767,-116.23933999999998,2.0,3.0,1706.0,2016-07-07,1.0,1295.0,Boise,160010014001,918,-0.24688386752441424
38794,3378cbe4d0,43.598984,-116.28997,2.5,3.0,1340.0,2016-07-07,0.0,1095.0,Boise,160010023022,918,-0.9539017380453936
38795,f925b3cd52,43.57488,-116.15881,1.5,2.0,1028.0,2016-07-07,0.0,1195.0,Boise,160010008051,918,-0.5855843143204754
38796,4185ea28e7,43.563618,-116.294655,2.0,3.0,1364.0,2016-07-07,0.0,1295.0,Boise,160010022212,918,-0.24688386752441424
38797,9759cd5ec9,43.59505,-116.195244,3.0,2.0,1380.0,2016-07-07,1.0,1400.0,Boise,160010009003,918,0.08168914318542979
38798,eb01fb9957,43.550007,-116.30111,2.5,4.0,1875.0,2016-07-07,1.0,1450.0,Boise,160010022221,918,0.2295833533666138
38799,eb01fb9957,43.550007,-116.30111,2.5,4.0,1875.0,2016-07-07,1.0,1495.0,Boise,160010022221,918,0.3583912485317196
38802,76864b4a0c,43.591793,-116.200584,3.5,5.0,2032.0,2016-07-07,1.0,2200.0,Boise,160010009004,918,1.9866041834044843
38803,d72959fcb6,43.655003,-116.34775,2.0,4.0,2550.0,2016-07-07,1.0,1875.0,Boise,160010103312,918,1.3129134387577739
38804,ebd8c4e585,43.55045,-116.277336,3.0,4.0,2365.0,2016-07-07,1.0,1595.0,Boise,160010104021,918,0.6312731114092973
38805,a237511415,43.614323,-116.2928,2.0,3.0,1150.0,2016-07-07,2.0,1085.0,Boise,160010023022,918,-0.9925676286573003
38806,43f21d378c,43.617233,-116.222305,2.0,2.0,1009.0,2016-07-07,2.0,1150.0,Boise,160010001003,918,-0.7473567222449625
38807,180223d287,43.52821,-116.101524,2.5,3.0,1900.0,2016-07-07,1.0,1500.0,Boise,160010105031,918,0.372463223259148
38808,50a25ea456,43.5505,-116.34,2.0,4.0,2194.0,2016-07-07,1.0,1495.0,Boise,160010103133,918,0.3583912485317196
38809,9ccddb2e29,43.56174,-116.136795,2.5,3.0,2342.0,2016-07-07,1.0,1900.0,Boise,160010105041,918,1.3687361424748323
38810,2346f4ee97,43.5838,-116.178,2.5,3.0,1700.0,2016-07-07,0.0,1395.0,Boise,160010008041,918,0.0666102272238573
38811,21c691ac7f,43.576626,-116.30684,2.0,4.0,1921.0,2016-07-07,1.0,1995.0,Boise,160010022242,918,1.5743648516045192
38812,ec94f4d615,43.549038,-116.31092,2.0,3.0,1435.0,2016-07-07,1.0,1300.0,Boise,160010022221,918,-0.23064279727023151
38813,a81190b144,43.57315,-116.18953,2.0,3.0,1144.0,2016-07-07,1.0,1200.0,Boise,160010008023,918,-0.567986992239478
38814,13eea5df67,43.651016,-116.25713,1.0,1.0,870.0,2016-07-07,2.0,1000.0,Boise,160010003031,918,-1.3363907680469174
38815,f3bf9dc2b7,43.651016,-116.25713,2.0,2.0,1026.0,2016-07-07,2.0,1100.0,Boise,160010003031,918,-0.934701010004234
38816,45e86f1d10,43.669582,-116.273445,2.0,3.0,1338.0,2016-07-07,1.0,1450.0,Boise,160010003041,918,0.2295833533666138
38817,83f1d97716,43.63306,-116.21065,1.0,1.0,500.0,2016-07-07,2.0,1299.0,Boise,160010006002,918,-0.2338860082924949
38818,0a1f427bc5,43.581707,-116.148865,2.5,4.0,2866.0,2016-07-07,1.0,1895.0,Boise,160010007021,918,1.3576305958237362
38819,cac6e92a7e,43.5645,-116.14,2.5,3.0,1800.0,2016-07-07,1.0,1700.0,Boise,160010008051,918,0.8999698622380763
38820,e2007d7b6b,43.614277,-116.20563,1.0,1.0,589.0,2016-07-07,2.0,1695.0,Boise,160010001003,918,0.8875558546899563
38821,ce23fae952,43.57651,-116.1381,2.0,3.0,1600.0,2016-07-07,1.0,2750.0,Boise,160010007021,918,2.92705439890311
38822,94209e66a9,43.57651,-116.1381,2.0,3.0,1850.0,2016-07-07,1.0,2750.0,Boise,160010007021,918,2.92705439890311
38823,9a9079221c,43.66384,-115.9951,2.5,3.0,3000.0,2016-07-07,2.0,1650.0,Boise,160159502004,918,0.7741529813018352
38824,dff5cba77b,43.58288,-116.228195,2.5,3.0,1612.0,2016-07-07,1.0,1550.0,Boise,160010017003,918,0.5106576535190744
38826,b4f9fdb28b,43.680416,-116.30076,2.0,4.0,1380.0,2016-07-07,1.0,1350.0,Boise,160010102232,918,-0.07158420303606547
38827,b4f9fdb28b,43.680416,-116.30076,2.0,4.0,1380.0,2016-07-07,1.0,1350.0,Boise,160010102232,918,-0.07158420303606547
38829,77d519e920,43.636578,-116.219986,2.0,3.0,1154.0,2016-07-07,2.0,1197.0,Boise,160010005003,918,-0.5785365659967596
38830,6b5d186d7d,43.60063,-116.1851,2.5,3.0,2570.0,2016-07-07,3.0,3100.0,Boise,160010007013,918,3.431962846927789
38832,2a67f4733d,43.5601,-116.29,2.0,3.0,1337.0,2016-07-07,1.0,1275.0,Boise,160010022213,918,-0.3124813398645766
38833,0b3cb21c99,43.6238,-116.263,2.5,3.0,1509.0,2016-07-07,1.0,1250.0,Boise,160010012022,918,-0.3959405525482877
38834,8ac42dd42e,43.594315,-116.20146,1.0,1.0,862.0,2016-07-07,2.0,1250.0,Boise,160010009003,918,-0.3959405525482877
38835,bd53882e37,43.6745,-115.984,2.5,3.0,1900.0,2016-07-07,1.0,1600.0,Boise,160159502004,918,0.6444642098631749
38836,93c8107261,43.59871,-116.16563,2.5,3.0,1272.0,2016-07-07,0.0,1400.0,Boise,160010007011,918,0.08168914318542979
38837,ce46ed7276,43.631584,-116.28704,1.5,3.0,1092.0,2016-07-07,1.0,1100.0,Boise,160010023021,918,-0.934701010004234
38838,103985cb3c,43.599846,-116.29835,2.0,3.0,1320.0,2016-07-07,1.0,1200.0,Boise,160010023132,918,-0.567986992239478
38839,3244a410bf,43.605927,-116.186264,2.0,2.0,1264.0,2016-07-07,2.0,1100.0,Boise,160010007013,918,-0.934701010004234
38840,44e5758abc,43.60983,-116.18526,2.0,2.0,1200.0,2016-07-07,2.0,1350.0,Boise,160010007013,918,-0.07158420303606547
38841,2c0e070260,43.5712,-116.311,2.0,3.0,1200.0,2016-07-07,1.0,1000.0,Boise,160010022212,918,-1.3363907680469174
38844,9957f79820,43.61756,-116.20774,1.0,1.0,715.0,2016-07-07,2.0,1050.0,Boise,160010001003,918,-1.130762058917227
38845,02c7014568,43.5608,-116.14,2.5,4.0,1757.0,2016-07-07,1.0,1345.0,Boise,160010105041,918,-0.08722263476552765
